DateTime,Name,Direction,FarEndPoint,StartPoint,EndPoint,EstTime
00:02,CTE,1,SLE/CTE INTERCHANGE,OUTRAM RD,CLEMENCEAU AVE,1
00:02,CTE,1,SLE/CTE INTERCHANGE,CLEMENCEAU AVE,MOULMEIN RD,4
00:02,CTE,1,SLE/CTE INTERCHANGE,MOULMEIN RD,JALAN BAHAGIA,1
00:09,AYE,1,TUAS CHECKPOINT,PENJURU RD,JURONG PORT RD,1
00:09,AYE,2,CITY,PIONEER CIRCUS,JALAN BOON LAY,1
00:09,AYE,2,CITY,YUAN CHING RD,JURONG TOWN HALL RD,2
00:45,BKE,2,PIE,WOODLANDS CENTRE,BKE/SLE INTERCHANGE,1
00:57,BKE,2,PIE,DIARY FARM ROAD,BKE/PIE INTERCHANGE,2
01:09,BKE,2,PIE,BKE/SLE INTERCHANGE,MANDAI RD,2
04:51,AYE,1,TUAS CHECKPOINT,AYE/PIE INTERCHANGE,TUAS WEST RD,1
07:03,AYE,1,TUAS CHECKPOINT,LOWER DELTA RD,NORMANTON PARK,4
07:09,AYE,2,CITY,CLEMENTI RD,NORTH BUONA VISTA RD,3
07:27,AYE,1,TUAS CHECKPOINT,JURONG PORT RD,JURONG PIER RD,2
07:27,BKE,2,PIE,DIARY FARM ROAD,BKE/PIE INTERCHANGE,4
07:34,AYE,1,TUAS CHECKPOINT,JURONG TOWN HALL RD,PENJURU RD,2
07:34,AYE,1,TUAS CHECKPOINT,PENJURU RD,JURONG PORT RD,3
07:52,AYE,1,TUAS CHECKPOINT,NORMANTON PARK,NORTH BUONA VISTA RD,2
08:04,AYE,1,TUAS CHECKPOINT,WEST COAST RD,CLEMENTI AVE 6,2
08:28,AYE,1,TUAS CHECKPOINT,CLEMENTI RD,WEST COAST RD,2
08:28,AYE,2,CITY,CLEMENTI AVE 6,CLEMENTI AVE 2,2
08:34,AYE,2,CITY,JURONG TOWN HALL RD,CLEMENTI AVE 6,3
08:34,BKE,1,WOODLANDS CENTRE,MANDAI RD,BKE/SLE INTERCHANGE,2
08:46,AYE,2,CITY,JURONG TOWN HALL RD,CLEMENTI AVE 6,4
08:46,CTE,1,SLE/CTE INTERCHANGE,AYE/CTE INTERCHANGE,OUTRAM RD,2
08:52,AYE,2,CITY,CLEMENTI AVE 6,CLEMENTI AVE 2,3
09:04,AYE,1,TUAS CHECKPOINT,LOWER DELTA RD,NORMANTON PARK,5
09:16,BKE,2,PIE,BKE/KJE INTERCHANGE,BUKIT PANJANG RD,3
09:34,AYE,1,TUAS CHECKPOINT,CLEMENTI RD,WEST COAST RD,3
09:58,AYE,2,CITY,ALEXANDRA RD,LOWER DELTA RD,4
10:10,AYE,2,CITY,ALEXANDRA RD,LOWER DELTA RD,5
10:22,AYE,2,CITY,PORTSDOWN RD,ALEXANDRA RD,2
10:28,AYE,2,CITY,KEPPEL RD,AYE/MCE INTERCHANGE,3
10:46,AYE,2,CITY,CLEMENTI AVE 2,CLEMENTI RD,2
10:52,AYE,2,CITY,CLEMENTI AVE 6,CLEMENTI AVE 2,4
10:52,AYE,2,CITY,LOWER DELTA RD,KEPPEL RD,2
11:16,CTE,1,SLE/CTE INTERCHANGE,CLEMENCEAU AVE,MOULMEIN RD,5
12:22,CTE,1,SLE/CTE INTERCHANGE,AYE/CTE INTERCHANGE,OUTRAM RD,3
12:22,CTE,1,SLE/CTE INTERCHANGE,OUTRAM RD,CLEMENCEAU AVE,2
13:11,AYE,1,TUAS CHECKPOINT,TELOK BLANGAH RD,LOWER DELTA RD,2
13:59,CTE,1,SLE/CTE INTERCHANGE,MOULMEIN RD,JALAN BAHAGIA,2
14:11,BKE,1,WOODLANDS CENTRE,BKE/PIE INTERCHANGE,DIARY FARM,3
14:17,AYE,2,CITY,TUAS WEST RD,AYE/PIE INTERCHANGE,3
14:17,CTE,1,SLE/CTE INTERCHANGE,CLEMENCEAU AVE,MOULMEIN RD,6
14:29,AYE,1,TUAS CHECKPOINT,LOWER DELTA RD,NORMANTON PARK,7
14:29,AYE,1,TUAS CHECKPOINT,NORTH BUONA VISTA RD,CLEMENTI RD,3
14:29,AYE,2,CITY,CLEMENTI RD,NORTH BUONA VISTA RD,4
14:35,AYE,1,TUAS CHECKPOINT,LOWER DELTA RD,NORMANTON PARK,9
14:35,AYE,1,TUAS CHECKPOINT,CLEMENTI AVE 6,JURONG TOWN HALL RD,3
14:35,AYE,2,CITY,YUAN CHING RD,JURONG TOWN HALL RD,4
14:41,AYE,1,TUAS CHECKPOINT,JURONG PIER RD,PIONEER CIRCUS,3
14:41,AYE,2,CITY,JALAN BOON LAY,YUAN CHING RD,3
14:41,AYE,2,CITY,JURONG TOWN HALL RD,CLEMENTI AVE 6,5
14:41,AYE,2,CITY,CLEMENTI RD,NORTH BUONA VISTA RD,5
14:47,AYE,1,TUAS CHECKPOINT,LOWER DELTA RD,NORMANTON PARK,8
14:59,AYE,1,TUAS CHECKPOINT,NORTH BUONA VISTA RD,CLEMENTI RD,4
15:05,AYE,1,TUAS CHECKPOINT,LOWER DELTA RD,NORMANTON PARK,6
15:23,AYE,1,TUAS CHECKPOINT,NORMANTON PARK,NORTH BUONA VISTA RD,3
15:41,AYE,2,CITY,CLEMENTI AVE 2,CLEMENTI RD,3
15:41,AYE,2,CITY,CLEMENTI RD,NORTH BUONA VISTA RD,6
15:47,AYE,1,TUAS CHECKPOINT,NORTH BUONA VISTA RD,CLEMENTI RD,5
15:47,AYE,2,CITY,CLEMENTI AVE 6,CLEMENTI AVE 2,5
15:47,AYE,2,CITY,CLEMENTI AVE 2,CLEMENTI RD,4
15:47,AYE,2,CITY,CLEMENTI RD,NORTH BUONA VISTA RD,7
15:53,AYE,1,TUAS CHECKPOINT,NORMANTON PARK,NORTH BUONA VISTA RD,4
15:53,AYE,1,TUAS CHECKPOINT,NORTH BUONA VISTA RD,CLEMENTI RD,6
15:53,AYE,2,CITY,JURONG TOWN HALL RD,CLEMENTI AVE 6,6
15:53,AYE,2,CITY,CLEMENTI AVE 6,CLEMENTI AVE 2,6
15:53,AYE,2,CITY,CLEMENTI RD,NORTH BUONA VISTA RD,8
15:59,AYE,2,CITY,JURONG TOWN HALL RD,CLEMENTI AVE 6,9
15:59,AYE,2,CITY,CLEMENTI AVE 2,CLEMENTI RD,5
15:59,BKE,2,PIE,BKE/KJE INTERCHANGE,BUKIT PANJANG RD,5
16:05,AYE,2,CITY,CLEMENTI AVE 6,CLEMENTI AVE 2,7
16:11,AYE,2,CITY,YUAN CHING RD,JURONG TOWN HALL RD,6
16:11,AYE,2,CITY,CLEMENTI RD,NORTH BUONA VISTA RD,9
16:11,BKE,2,PIE,BKE/KJE INTERCHANGE,BUKIT PANJANG RD,4
16:17,AYE,2,CITY,YUAN CHING RD,JURONG TOWN HALL RD,7
16:17,AYE,2,CITY,JURONG TOWN HALL RD,CLEMENTI AVE 6,10
16:17,AYE,2,CITY,CLEMENTI AVE 6,CLEMENTI AVE 2,8
16:23,AYE,2,CITY,YUAN CHING RD,JURONG TOWN HALL RD,9
16:23,AYE,2,CITY,JURONG TOWN HALL RD,CLEMENTI AVE 6,12
16:29,AYE,2,CITY,YUAN CHING RD,JURONG TOWN HALL RD,10
16:35,AYE,2,CITY,YUAN CHING RD,JURONG TOWN HALL RD,11
16:35,AYE,2,CITY,JURONG TOWN HALL RD,CLEMENTI AVE 6,11
16:41,AYE,2,CITY,YUAN CHING RD,JURONG TOWN HALL RD,13
16:47,AYE,2,CITY,YUAN CHING RD,JURONG TOWN HALL RD,15
16:47,AYE,2,CITY,CLEMENTI AVE 2,CLEMENTI RD,6
16:47,AYE,2,CITY,CLEMENTI RD,NORTH BUONA VISTA RD,10
16:53,AYE,2,CITY,JALAN BOON LAY,YUAN CHING RD,4
16:53,AYE,2,CITY,YUAN CHING RD,JURONG TOWN HALL RD,14
16:59,AYE,2,CITY,YUAN CHING RD,JURONG TOWN HALL RD,12
17:11,AYE,1,TUAS CHECKPOINT,CLEMENTI AVE 6,JURONG TOWN HALL RD,4
17:11,AYE,2,CITY,JALAN BOON LAY,YUAN CHING RD,7
17:17,AYE,2,CITY,JALAN BOON LAY,YUAN CHING RD,9
17:17,AYE,2,CITY,YUAN CHING RD,JURONG TOWN HALL RD,16
17:17,AYE,2,CITY,JURONG TOWN HALL RD,CLEMENTI AVE 6,14
17:17,AYE,2,CITY,CLEMENTI AVE 6,CLEMENTI AVE 2,10
17:23,AYE,2,CITY,JALAN BOON LAY,YUAN CHING RD,10
17:23,AYE,2,CITY,YUAN CHING RD,JURONG TOWN HALL RD,17
17:29,AYE,1,TUAS CHECKPOINT,CLEMENTI AVE 6,JURONG TOWN HALL RD,5
17:29,AYE,2,CITY,YUAN CHING RD,JURONG TOWN HALL RD,20
17:35,AYE,1,TUAS CHECKPOINT,WEST COAST RD,CLEMENTI AVE 6,3
17:35,AYE,2,CITY,JALAN BOON LAY,YUAN CHING RD,13
17:35,AYE,2,CITY,YUAN CHING RD,JURONG TOWN HALL RD,18
17:35,BKE,1,WOODLANDS CENTRE,DIARY FARM,BUKIT PANJANG RD,2
17:48,AYE,2,CITY,JALAN BOON LAY,YUAN CHING RD,15
17:48,AYE,2,CITY,JURONG TOWN HALL RD,CLEMENTI AVE 6,15
17:48,AYE,2,CITY,CLEMENTI AVE 6,CLEMENTI AVE 2,9
17:54,AYE,2,CITY,JALAN BOON LAY,YUAN CHING RD,11
17:54,AYE,2,CITY,YUAN CHING RD,JURONG TOWN HALL RD,21
18:00,AYE,2,CITY,YUAN CHING RD,JURONG TOWN HALL RD,22
18:12,AYE,2,CITY,CLEMENTI AVE 6,CLEMENTI AVE 2,12
18:24,AYE,2,CITY,JURONG TOWN HALL RD,CLEMENTI AVE 6,13
18:30,AYE,1,TUAS CHECKPOINT,TUAS WEST DRIVE,TUAS CHECKPOINT,2
18:30,BKE,1,WOODLANDS CENTRE,BKE/KJE INTERCHANGE,MANDAI RD,3
18:36,AYE,1,TUAS CHECKPOINT,TUAS WEST RD,TUAS WEST DRIVE,3
18:48,AYE,1,TUAS CHECKPOINT,TUAS WEST RD,TUAS WEST DRIVE,5
18:48,AYE,2,CITY,JALAN BOON LAY,YUAN CHING RD,6
18:48,AYE,2,CITY,JURONG TOWN HALL RD,CLEMENTI AVE 6,8
19:00,AYE,2,CITY,JALAN BOON LAY,YUAN CHING RD,5
19:00,BKE,1,WOODLANDS CENTRE,MANDAI RD,BKE/SLE INTERCHANGE,3
19:06,BKE,1,WOODLANDS CENTRE,BKE/KJE INTERCHANGE,MANDAI RD,4
19:12,AYE,2,CITY,NORTH BUONA VISTA RD,PORTSDOWN RD,2
19:42,BKE,1,WOODLANDS CENTRE,BKE/SLE INTERCHANGE,WOODLANDS AVE 3,2
19:42,BKE,1,WOODLANDS CENTRE,WOODLANDS AVE 3,WOODLANDS CENTRE,2
20:54,BKE,1,WOODLANDS CENTRE,WOODLANDS AVE 3,WOODLANDS CENTRE,3
22:13,CTE,1,SLE/CTE INTERCHANGE,CLEMENCEAU AVE,MOULMEIN RD,7
22:25,CTE,1,SLE/CTE INTERCHANGE,CLEMENCEAU AVE,MOULMEIN RD,8
