DateTime,Name,Direction,FarEndPoint,StartPoint,EndPoint,EstTime
07:39,BKE,2,PIE,BUKIT PANJANG RD,DIARY FARM ROAD,2
07:45,AYE,1,TUAS CHECKPOINT,LOWER DELTA RD,NORMANTON PARK,5
07:45,AYE,1,TUAS CHECKPOINT,PENJURU RD,JURONG PORT RD,3
07:45,BKE,2,PIE,BKE/KJE INTERCHANGE,BUKIT PANJANG RD,4
07:45,BKE,2,PIE,BUKIT PANJANG RD,DIARY FARM ROAD,3
08:33,AYE,2,CITY,CLEMENTI AVE 6,CLEMENTI AVE 2,2
10:33,AYE,1,TUAS CHECKPOINT,AYE/MCE INTERCHANGE,TELOK BLANGAH RD,3
10:33,AYE,1,TUAS CHECKPOINT,TELOK BLANGAH RD,LOWER DELTA RD,2
10:39,AYE,2,CITY,KEPPEL RD,AYE/MCE INTERCHANGE,4
10:39,BKE,1,WOODLANDS CENTRE,MANDAI RD,BKE/SLE INTERCHANGE,2
10:51,AYE,2,CITY,ALEXANDRA RD,LOWER DELTA RD,4
10:57,CTE,1,SLE/CTE INTERCHANGE,CLEMENCEAU AVE,MOULMEIN RD,5
11:15,CTE,1,SLE/CTE INTERCHANGE,MOULMEIN RD,JALAN BAHAGIA,2
12:28,CTE,1,SLE/CTE INTERCHANGE,AYE/CTE INTERCHANGE,OUTRAM RD,2
16:16,BKE,1,WOODLANDS CENTRE,DIARY FARM,BUKIT PANJANG RD,2
16:28,CTE,1,SLE/CTE INTERCHANGE,CLEMENCEAU AVE,MOULMEIN RD,6
16:46,CTE,1,SLE/CTE INTERCHANGE,CLEMENCEAU AVE,MOULMEIN RD,7
16:58,AYE,2,CITY,JURONG TOWN HALL RD,CLEMENTI AVE 6,3
16:58,CTE,1,SLE/CTE INTERCHANGE,CLEMENCEAU AVE,MOULMEIN RD,8
16:58,CTE,1,SLE/CTE INTERCHANGE,MOULMEIN RD,JALAN BAHAGIA,3
17:04,AYE,2,CITY,JURONG TOWN HALL RD,CLEMENTI AVE 6,4
17:11,AYE,2,CITY,JALAN BOON LAY,YUAN CHING RD,3
17:11,AYE,2,CITY,YUAN CHING RD,JURONG TOWN HALL RD,4
17:23,AYE,2,CITY,YUAN CHING RD,JURONG TOWN HALL RD,6
17:41,AYE,2,CITY,YUAN CHING RD,JURONG TOWN HALL RD,5
17:41,AYE,2,CITY,PORTSDOWN RD,ALEXANDRA RD,2
17:41,BKE,1,WOODLANDS CENTRE,BKE/KJE INTERCHANGE,MANDAI RD,3
17:53,AYE,1,TUAS CHECKPOINT,TUAS WEST RD,TUAS WEST DRIVE,3
17:53,AYE,1,TUAS CHECKPOINT,TUAS WEST DRIVE,TUAS CHECKPOINT,5
17:59,AYE,1,TUAS CHECKPOINT,CLEMENTI RD,WEST COAST RD,3
17:59,AYE,1,TUAS CHECKPOINT,TUAS WEST DRIVE,TUAS CHECKPOINT,3
17:59,AYE,2,CITY,NORTH BUONA VISTA RD,PORTSDOWN RD,2
18:05,AYE,1,TUAS CHECKPOINT,NORTH BUONA VISTA RD,CLEMENTI RD,3
18:05,AYE,1,TUAS CHECKPOINT,TUAS WEST DRIVE,TUAS CHECKPOINT,2
18:17,AYE,1,TUAS CHECKPOINT,TUAS WEST DRIVE,TUAS CHECKPOINT,6
18:17,BKE,1,WOODLANDS CENTRE,BKE/PIE INTERCHANGE,DIARY FARM,3
18:23,AYE,1,TUAS CHECKPOINT,TUAS WEST RD,TUAS WEST DRIVE,4
18:23,AYE,1,TUAS CHECKPOINT,TUAS WEST DRIVE,TUAS CHECKPOINT,9
18:23,BKE,1,WOODLANDS CENTRE,DIARY FARM,BUKIT PANJANG RD,3
18:29,AYE,1,TUAS CHECKPOINT,TUAS WEST DRIVE,TUAS CHECKPOINT,11
18:35,AYE,2,CITY,ALEXANDRA RD,LOWER DELTA RD,5
18:53,AYE,1,TUAS CHECKPOINT,TUAS WEST DRIVE,TUAS CHECKPOINT,4
19:29,BKE,1,WOODLANDS CENTRE,BKE/PIE INTERCHANGE,DIARY FARM,4
