DateTime,Name,Direction,FarEndPoint,StartPoint,EndPoint,EstTime
08:02,AYE,1,TUAS CHECKPOINT,LOWER DELTA RD,NORMANTON PARK,7
08:26,AYE,2,CITY,CLEMENTI AVE 6,CLEMENTI AVE 2,2
08:38,AYE,2,CITY,JURONG TOWN HALL RD,CLEMENTI AVE 6,3
08:38,AYE,2,CITY,CLEMENTI AVE 6,CLEMENTI AVE 2,3
08:44,AYE,2,CITY,JURONG TOWN HALL RD,CLEMENTI AVE 6,4
21:33,CTE,1,SLE/CTE INTERCHANGE,CLEMENCEAU AVE,MOULMEIN RD,5
21:33,CTE,1,SLE/CTE INTERCHANGE,MOULMEIN RD,JALAN BAHAGIA,2
21:51,BKE,1,WOODLANDS CENTRE,DIARY FARM,BUKIT PANJANG RD,2
21:51,CTE,1,SLE/CTE INTERCHANGE,CLEMENCEAU AVE,MOULMEIN RD,6
21:57,CTE,1,SLE/CTE INTERCHANGE,CLEMENCEAU AVE,MOULMEIN RD,8
22:09,CTE,1,SLE/CTE INTERCHANGE,CLEMENCEAU AVE,MOULMEIN RD,7
22:34,BKE,1,WOODLANDS CENTRE,WOODLANDS AVE 3,WOODLANDS CENTRE,2
